YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M,PRECTOTCORR,YEAR,MO,DY
20201015,3.540532741559376,17.495423222012295,72.34597458511693,4.144069716340355,0.28094077874369916,2020,10,15
20201016,2.220509655259867,17.308638826992016,73.99102871914022,3.864050127993032,0.4930199542581382,2020,10,16
20201017,3.4217915109553965,17.582571173579183,67.06360669083298,3.278807992052866,0.05221676898094805,2020,10,17
20201018,2.0161075223695026,13.934737881534875,61.60727314337868,4.612898181964223,0.6158660531595653,2020,10,18
20201019,3.1797420763423974,15.145582931199115,55.7657682304316,5.390617105238086,0.7132276500823269,2020,10,19
20201020,1.8821238917672058,14.442458527656543,69.40497114908923,3.1734334107930966,0.5619866242962652,2020,10,20
20201021,2.095484357003293,16.645215124804462,66.99299836925195,4.614414097406885,0.9349732793831389,2020,10,21
20201022,2.0935743198418657,15.380833294141556,64.07426697878086,3.2707433656433813,0.2187523872528179,2020,10,22
20201023,2.103475301718102,14.990419408013683,64.0329530744172,3.2190564524526724,0.29408953664936444,2020,10,23
20201024,1.5019359402519996,16.014410861886375,65.14197338672449,3.7687005377258913,0.5871041743739328,2020,10,24
20201025,2.6263561870210395,12.211714721129368,59.859349842500265,3.236584985674816,0.18105174566991183,2020,10,25
20201026,0.5830690533242089,10.828757919999951,85.35732196798116,3.0449210465895096,0.017257648668238507,2020,10,26
20201027,1.9711382107436335,13.832395200515355,77.75199799893794,4.745660669765187,0.3450591612008986,2020,10,27
20201028,3.3510003291054704,13.771041130077109,58.21444176500097,7.674369128488586,0.9182972700970172,2020,10,28
20201029,1.6531082482367991,14.874562543764702,83.0410310992076,3.013673968593208,0.13867181674421333,2020,10,29
20201030,0.7264250034521527,11.952407826940265,78.15682639548442,4.317021190817948,0.5503131340163399,2020,10,30
20201031,2.781494606943802,16.6160736520506,92.28908801110815,6.636950856872687,0.4635865758965659,2020,10,31
20201101,0.40842807136897397,9.914150181899087,72.66999496164145,3.67965532593586,0.6957055831308759,2020,11,1
20201102,2.2738797859846076,11.51148969842448,60.668289275710585,5.154707297117105,0.2814786056246344,2020,11,2
20201103,1.6276770338781845,16.543245442145377,70.13401277077817,4.065046043639588,0.5074893483635229,2020,11,3
20201104,1.3972768477765687,15.229315522694954,82.50114839214869,3.7486391459454746,0.4263067877112038,2020,11,4
20201105,1.2598291730561242,12.929625726376923,77.42179073280387,3.9405127144509815,0.06293851668301635,2020,11,5
20201106,1.2630946388327249,13.448303836849634,71.61045172532175,3.1222672395618303,0.0625846565459613,2020,11,6
20201107,2.309521884612682,13.293623361950143,68.38627372517043,4.3602668489209435,0.19347065569865723,2020,11,7
20201108,1.4815894244594179,12.331888095556423,68.65268467396483,3.919882853367873,0.3921596770594531,2020,11,8
20201109,1.8936002998170878,12.957474210775372,65.85219753192953,3.038831504905961,0.05565393279194544,2020,11,9
20201110,0.0,14.137359429698453,82.14181414766718,4.54138624569007,1.662659887168561,2020,11,10
20201111,0.0,10.490004278202143,80.54992396238625,4.462943340993926,1.8039631442424973,2020,11,11
20201112,1.3451378828231684,11.711182059371595,74.34214729382734,3.613723891089538,0.3490953463482853,2020,11,12
20201113,0.0,14.416811513076556,67.38300966166805,4.231860408350194,1.3257443768162016,2020,11,13
20201114,0.0,12.339201980949772,77.86992017727736,3.3000962555276927,1.5709157133602882,2020,11,14
20201115,1.7413700327413095,15.626087038294852,79.31814747755821,3.062519743143228,0.020750915662779527,2020,11,15
20201116,1.4336121842909049,7.7430347115019815,61.11288836890752,3.1918464492261456,0.049440560880865,2020,11,16
20201117,0.8518228856691217,15.407764905616066,58.98558299074629,3.4775781539093495,0.2666577227129805,2020,11,17
20201118,2.2439657870213345,14.534994580700568,73.13714116736895,3.0819575947458895,0.1584802428572981,2020,11,18
20201119,3.881883254947268,10.563117594294916,54.05597078450613,6.67464884880022,0.04953357155850557,2020,11,19
20201120,0.6919766854599427,15.916013176428633,66.60037322096193,3.5934461987073316,0.48093618434214586,2020,11,20
20201121,1.2615255496660545,14.849141844087853,84.47258119188346,3.101837928324659,0.26203989057523963,2020,11,21
20201122,2.136630286779405,14.275964735937231,79.76599371687104,4.369287071649752,0.34336149470145816,2020,11,22
20201123,0.8089597541407934,14.197980002778092,79.918847465738,3.528427831018347,0.3986954685767653,2020,11,23
20201124,1.0660259004974666,11.092251350570962,61.80711463706993,3.005231970044599,0.1048764781417149,2020,11,24
20201125,0.3125338374307777,11.399256808228632,65.4046706435883,4.283828027260562,0.7109104967261974,2020,11,25
20201126,3.0000369829208697,13.787080408891606,84.8191512866677,6.271322823351094,0.01489738912833548,2020,11,26
20201127,1.1330189269803426,13.49474634100742,75.9232242552907,3.091979096579442,0.30348058061758887,2020,11,27
20201128,0.0,11.94009759867506,80.95517446039486,3.0667833481997655,0.21984654873059556,2020,11,28
20201129,1.9386179481428085,14.375992116842074,75.64212868251774,4.264222459182555,0.17297243727064926,2020,11,29
20201130,1.1054972227764313,13.525918820253953,73.42502902624646,3.012895392050218,0.2541649950476067,2020,11,30
20201201,1.0862392307313529,8.046467203362742,64.21713729260168,3.109541712642781,0.15894368253744662,2020,12,1
20201202,0.0,10.168315708189574,85.26173160222181,3.166321369436327,2.0928226510125283,2020,12,2
20201203,1.5767966097638113,13.646394677965395,75.65072938058438,3.325972179873604,0.1801658823612051,2020,12,3
20201204,0.0,12.680531974984776,81.80402334582593,3.6098467028296266,0.38466420788379957,2020,12,4
20201205,0.626430818695877,9.654838150679769,93.06942808718016,4.984488759747121,0.18684357278868144,2020,12,5
20201206,0.0778905581300306,8.607906464288973,81.38906458282112,3.680405337863364,0.41175531100636625,2020,12,6
20201207,0.5468116061490447,10.550708739343372,81.89530017320341,4.535090431749396,0.011564193697632716,2020,12,7
20201208,0.5972410508843411,9.766962582202655,85.7853046920836,3.0694905437232203,0.06947759060150026,2020,12,8
20201209,1.571032278727031,11.41802484135184,84.04496968078598,4.633041045489804,0.285698017338314,2020,12,9
20201210,0.0,13.209825066294432,78.02177759422824,3.549829854928618,0.8955008548092213,2020,12,10
20201211,1.4848276637717275,14.019685884460184,82.01659363620064,3.31690411924703,0.07002891877687233,2020,12,11
20201212,2.5662043822482854,15.653705086078597,83.22798923154355,5.489647891183374,0.2502202145015777,2020,12,12
20201213,1.1893627825146889,13.584354488919468,70.79505522931088,4.952202487834612,0.3537793590124849,2020,12,13
20201214,0.9400631268260771,12.652272026891312,64.43442391475126,3.1923732653725096,0.34308273363710656,2020,12,14
20201215,0.7474127820230273,11.643679452146106,76.77067340475264,3.450359539507637,0.3683770893314226,2020,12,15
20201216,2.1301341491116035,19.711536493311755,89.33679833039822,3.668700754560061,0.2145600955058465,2020,12,16
20201217,0.8607376031974341,11.753545673447457,65.78179018354172,5.203653122281115,0.9335455293430561,2020,12,17
20201218,1.7098215990329864,11.979009601531935,85.03002460820218,4.568163937558044,0.04162512411809809,2020,12,18
20201219,0.0,11.046551187533074,69.41082796727389,4.544217768001275,0.8745599377806459,2020,12,19
20201220,1.2802329624183122,10.947612282702005,77.07050892863869,4.061017198358075,0.16909569468539137,2020,12,20
20201221,2.183355681526431,13.625010781503988,72.2999880523538,6.07244434928511,0.40349991608297026,2020,12,21
20201222,0.0,11.409449065986976,87.02861453138814,3.062668395389366,0.6087463356831165,2020,12,22
20201223,0.5341038520841962,14.872300457034644,81.11945275755534,4.559502644126338,1.0170742248640583,2020,12,23
20201224,0.7736471291691213,8.770796432036155,84.52311022258868,3.245602074321633,0.1187956595683074,2020,12,24
20201225,0.0,14.269747673359301,81.06245392598902,3.397352456299849,1.3220162638841348,2020,12,25
20201226,1.7214268522945335,14.727347097619582,72.74835490919824,5.720228741013248,0.8648666815713926,2020,12,26
20201227,2.416402234353603,13.482813470611848,72.71406795901744,4.109023890366115,0.2208284115641757,2020,12,27
20201228,0.32774663628949285,13.123214095276257,79.91101949011586,3.0743289082497474,0.27759321091045847,2020,12,28
20201229,0.0,15.734978393044537,89.19975588528554,3.2490911085420358,0.8268851676535786,2020,12,29
20201230,0.7640260959041111,13.117534080371351,73.98493452324647,3.728516134882737,0.3870691989065051,2020,12,30
20201231,0.0,12.356874808968469,75.76702897317541,3.2385427146939634,0.8010194695037549,2020,12,31
20210101,1.6041143540115717,11.805715600405026,74.75101890232085,3.47663113382072,0.341525479448341,2021,1,1
20210102,2.4726734298191237,10.44149950891985,81.57837649216155,5.2102233771736675,0.26191191397805874,2021,1,2
20210103,2.3254129673223507,14.206643128522582,84.36147339264143,6.2890489898537325,0.29781332558804263,2021,1,3
20210104,2.1600357890110327,16.814547428097825,68.94719341968664,3.2327273133869086,0.39818906780828284,2021,1,4
20210105,0.0,12.898207095427924,82.00667973958564,3.2640848343268756,0.35745195449729816,2021,1,5
20210106,1.083726206656561,10.890861264951205,83.1569075938198,3.294369181433743,0.2277256301219508,2021,1,6
20210107,0.0,12.33443434273173,73.24581076177692,3.0011057288262126,1.3868396580230327,2021,1,7
20210108,0.42248919573141347,9.363093228103768,75.60320967427187,3.211625525679082,0.35155850000330224,2021,1,8
20210109,2.1303393255582375,11.878483847120977,74.58054384442218,6.710719308236932,0.7230286631580337,2021,1,9
20210110,1.1608238703939449,9.970251946222605,67.49709034328725,3.1223223716739543,0.4629052709149786,2021,1,10
20210111,0.0,11.704986891575148,63.557115298521474,3.4303269140987105,1.1973388408963905,2021,1,11
20210112,2.8244506739210062,12.210632332076086,79.54409047127893,4.861283139085701,0.06141158271786845,2021,1,12
20210113,2.9133003069500787,18.6627565036084,74.82534559801778,3.92232757705428,0.00710765714885272,2021,1,13
20210114,0.0,10.35354875448688,69.60919277197166,3.0946220215198412,1.239212382091327,2021,1,14
20210115,0.5366660595897736,11.537812741694744,99.64583276484683,3.082352156119119,0.3058946910349735,2021,1,15
20210116,1.1928057043999947,15.147228340743153,82.51795902907223,3.8920134211010042,0.1992020708513865,2021,1,16
20210117,2.9144280467753365,14.886822244465023,74.38580993181017,4.954519716335296,0.2147105437709303,2021,1,17
20210118,0.9585331751114823,12.384189805659156,83.1249434835733,3.294033501632536,0.17051314478935148,2021,1,18
20210119,1.5746896971318498,14.893907368125856,94.38929836059303,4.754286572154561,0.2676366817490852,2021,1,19
20210120,1.337211917044978,11.082597540128535,62.26899631133741,6.727648952525371,0.6998079916517923,2021,1,20
20210121,0.0,11.320309984181877,84.90134072759604,3.398398310182741,0.5365359446573787,2021,1,21
20210122,1.1987605398511336,12.401070682799599,79.74050125651945,3.270431115170081,0.3197642134679502,2021,1,22
20210123,0.26819657010257747,17.021352196688404,59.59847193730701,3.508984985827686,1.2698220069268487,2021,1,23
20210124,0.545055437485289,16.48801319244798,61.37041455444465,3.1013914999532832,0.6430557846714214,2021,1,24
20210125,0.3425620242773347,12.033829129615663,92.24302020435172,4.651617589429637,0.6266875527566279,2021,1,25
20210126,2.252566141569841,15.676022403365327,57.82382707954386,3.6408139234678583,0.2578537610158997,2021,1,26
20210127,1.6324467872511186,9.823403724640915,75.69929665830175,3.040648888302333,0.1747038172848853,2021,1,27
20210128,3.081287292187827,12.68919533682631,67.44254281102826,3.537666763786074,0.00679761400478586,2021,1,28
20210129,2.5008308027522093,15.001698528862814,86.9565589745904,4.951751102417174,0.35145567719315907,2021,1,29
20210130,1.847869174356306,15.796137453327734,80.83556827498973,3.8023616782167116,0.439932330873851,2021,1,30
20210131,2.7178344556812495,18.435421737103074,89.12777634833488,6.602606132571612,0.43103136802668063,2021,1,31
20210201,1.989423896123985,9.670357378419677,73.73488185727139,3.699050407215484,0.03894725840031293,2021,2,1
20210202,1.5613139157014737,14.767560973801764,64.14823883245104,5.388053861870009,0.5655037316450178,2021,2,2
20210203,0.0,13.407427791513811,94.98332713058963,3.146420734446089,1.488361910579429,2021,2,3
20210204,2.0190376152996863,9.715023944103367,51.89968635010041,3.8855918714221116,0.5361576711674971,2021,2,4
20210205,2.4479773765046504,15.75403116581938,80.86317994955802,5.172470541005496,0.0776633331824982,2021,2,5
20210206,0.8337517040922805,12.723923668877434,69.0600240444297,3.2925087636733306,0.3598600009421214,2021,2,6
20210207,1.7935772676249209,15.688173996226519,76.9751689128257,6.398247891979592,0.988632637570004,2021,2,7
20210208,0.6320058419131869,13.872930195991632,69.76214119841211,3.252016777421473,0.6242579757550207,2021,2,8
20210209,3.5519639997230374,21.360172209331395,74.96296559884404,5.409582987905962,0.4605078458322589,2021,2,9
20210210,2.1948772435231305,11.913201773221765,73.52322640142565,3.1410890432790692,0.27621085089981123,2021,2,10
20210211,1.8726937307027145,19.575110957828027,82.63260256391922,3.7836470850858035,0.4108460014752409,2021,2,11
20210212,1.5790631713029954,13.105278648510598,81.54114098069785,3.2419906229650763,0.04476833011488815,2021,2,12
20210213,1.1725841004316928,12.49019433022831,72.38880409313511,4.493729320447951,0.7213374966003191,2021,2,13
20210214,1.3354526530873005,10.137935726530134,89.21238220811946,4.500217416732403,0.39004348216491064,2021,2,14
20210215,4.506180556979885,15.208046332190433,55.44549687147779,5.219159604929714,0.05747142659455142,2021,2,15
20210216,2.404867661855598,18.248198942317554,71.6161576487854,3.199083436741807,0.5262304135548986,2021,2,16
20210217,1.402436772553238,18.433157428366236,80.22418555265983,4.48080937435055,0.7674955290803873,2021,2,17
20210218,3.2170805889476077,16.506438441846594,69.88352128188404,5.5351526215462155,0.33513643993626707,2021,2,18
20210219,4.034424154077855,16.432138473682077,63.02772910844739,4.695159792973992,0.06785335490236422,2021,2,19
20210220,2.058882874775739,16.77714481178556,79.52935600587156,3.970813646687575,0.666184681490229,2021,2,20
20210221,0.5527396400165318,16.20750594741984,57.50855714775576,3.3101201688032296,1.5907287294801327,2021,2,21
20210222,2.538886795119791,15.818984503663035,90.71032213673168,4.3907790739452635,0.08883079121523807,2021,2,22
20210223,1.9180150017941038,13.596656602647986,75.0719228088371,3.692027444598258,0.060997778775948946,2021,2,23
20210224,0.7136755161482851,16.044446908460444,81.10247945262356,3.429857448092727,1.04367292243658,2021,2,24
20210225,2.1791925741785296,18.735969054805373,70.1758821278304,4.41879632479043,0.9374813425098232,2021,2,25
20210226,3.035989116993328,16.622441078522712,59.41342862111666,3.2287715223054856,0.05576337109487319,2021,2,26
20210227,1.8632679658206928,17.839556441567353,65.91040012670852,5.344210472354609,1.1548607390741399,2021,2,27
20210228,2.444308489211783,18.229707170191396,78.80009486157931,4.357887420386541,0.1751087625697062,2021,2,28
20210301,1.8022425165186942,19.16301416707076,79.88895809679745,4.775966984093791,1.3511058911979934,2021,3,1
20210302,0.7541594143631998,16.75726133446995,84.2671263282647,3.3762879585108334,0.7458070314011531,2021,3,2
20210303,0.7979995468853487,17.66487165546849,72.477930368841,3.029043627126826,0.9709916370380388,2021,3,3
20210304,3.0275675088256384,18.52428376787272,68.83150985482654,3.0094963318527443,0.16476002531523495,2021,3,4
20210305,2.6477150134747838,17.880055366176222,57.52626941448762,3.2204395873700085,0.8300370303551334,2021,3,5
20210306,4.0623448821868875,18.153068123409476,68.59071710142047,4.664505053626643,0.09139069564302152,2021,3,6
20210307,5.118363437733449,19.374825765629957,66.14117493093273,7.835549316547452,0.17848398815164232,2021,3,7
20210308,3.002404566111648,15.203205478204683,87.0548967828015,3.956415170332635,0.04943730526285152,2021,3,8
20210309,2.2987060139143543,19.96806477375651,64.63409733717414,3.48155656887844,0.5660796979966309,2021,3,9
20210310,3.1663031971653575,18.553587744966826,56.42285397651524,3.0277562207056934,0.6922470072135993,2021,3,10
20210311,0.9374451369906112,18.027591417213817,61.00195592052552,4.016983101643531,1.3397515489106266,2021,3,11
20210312,4.361300833494752,19.13270481465064,53.496547467282866,3.2502575644846106,0.22636081721176374,2021,3,12
20210313,3.984692997807743,19.32721050566335,67.29998544436229,3.3403669515230563,0.0622744459408287,2021,3,13
20210314,3.8233735034785026,18.945547159011383,64.08437879988185,3.2766619218875257,0.19327533040494768,2021,3,14
20210315,2.0357635728575016,20.76245260483766,74.0035886822862,3.8663107883000887,0.5156000119199527,2021,3,15
20210316,4.319696644036552,20.14205171581378,61.995672012975035,3.8051752306654887,0.005330439640300242,2021,3,16
20210317,3.3337211197199834,19.78709868117876,69.3665441434993,3.5091910928837526,0.28897060354116977,2021,3,17
20210318,4.134249139183004,19.45121031195682,69.66976278394479,4.228705619181391,0.14390620687823988,2021,3,18
20210319,5.135917209720135,21.388065027953726,64.24189893430355,4.492354815775484,0.010200086107403254,2021,3,19
20210320,4.247402553552288,20.108761917671963,48.10053666056859,3.5709897714093826,0.12886015557621525,2021,3,20
20210321,4.3679815649706,20.61390460248793,56.24686313697449,3.539265011680805,0.18320278519469219,2021,3,21
20210322,4.267754960011209,23.997361244372176,80.13912904689097,3.920441492073983,0.701403083390965,2021,3,22
20210323,4.148401576298869,21.77549598914781,57.72264948905011,3.1082013421058545,0.12903529287125562,2021,3,23
20210324,3.4963075460918422,16.3267106302946,55.261542082045544,4.490883446948392,0.5512188916299061,2021,3,24
20210325,4.683339585542105,23.552507061595524,32.52491243341501,3.1963446927672647,0.07957383710962168,2021,3,25
20210326,4.0292805457891205,20.398957266520096,78.19845347982641,3.043082290999549,0.004073229433870671,2021,3,26
20210327,4.330053637571071,21.32306750254311,49.233802887827885,3.289210742784337,0.03911442781222384,2021,3,27
20210328,4.090351416862364,21.9863703065147,51.30915039639093,3.6767670702979522,0.770386402193311,2021,3,28
20210329,5.260413349325005,22.95119654477105,57.6344516650975,4.9355692654888985,0.661685585206052,2021,3,29
20210330,4.098309436342501,19.563601679805377,60.36044577990421,3.0569972297577204,0.28432871835909185,2021,3,30
20210331,4.8171877787148265,20.207723150150276,67.7595429562629,5.116051096676859,0.39526475391920174,2021,3,31
20210401,5.0012364632193345,22.42061789565927,44.168502451936746,3.574465207716382,0.3197684574520701,2021,4,1
20210402,5.458684615989436,22.636704312192933,66.5586359772504,3.3594529691827724,0.14376874503359854,2021,4,2
20210403,5.014293166561766,22.875171837131788,69.0330314721828,4.482456831089543,0.455006389573858,2021,4,3
20210404,4.187241397251761,20.589579725556607,42.49510890203431,3.440718730751572,0.19910508484940742,2021,4,4
20210405,5.5257739079739565,25.212621052852384,53.24925764519324,3.1981211451611973,0.064897395075002,2021,4,5
20210406,4.7363742218462574,22.86453459585829,39.74836217569403,3.2394057323802645,0.5333853087527867,2021,4,6
20210407,4.9511003351471405,21.397962197815318,54.330162954275536,6.180128171580435,0.9182485188479327,2021,4,7
20210408,5.954112102613906,21.48128459613459,37.07733616883725,3.5624402352708087,0.031929193464845795,2021,4,8
20210409,5.929531664341696,24.576367589381963,67.00470887847506,5.040797197094653,0.38196773027866854,2021,4,9
20210410,5.524606915281543,23.871813157293758,55.16081246648343,3.7594915884064766,0.18659204439491042,2021,4,10
20210411,6.116281206124912,23.012663654791673,52.73000598814461,3.238317801738238,0.27681881416191756,2021,4,11
20210412,4.662632794888397,20.638892262193647,54.99268160973371,3.838073586537668,0.19913023916063938,2021,4,12
20210413,4.3126109879680055,25.352864914178845,59.76773815835305,3.3046899022597502,1.0759687530396185,2021,4,13
20210414,3.6394606413583124,23.19723497011038,80.36123379189311,3.599938894237435,0.7278542681348146,2021,4,14
20210415,3.852684866602657,24.924780065677687,51.36506308718728,3.131558502568001,0.9994591136661084,2021,4,15
20210416,4.9246243247130534,21.728264830225438,48.94771164724519,3.377090052109992,0.3730839478619601,2021,4,16
20210417,6.804869240910339,28.219355895370917,60.88827813689095,4.940525621657901,0.007687678018939814,2021,4,17
20210418,5.317316892910903,22.310630098188174,45.751192798154825,4.4649438396875425,0.3902640910286228,2021,4,18
20210419,5.163312176611531,24.497525651080068,49.5706352885978,3.2543010954652414,0.09278956179516117,2021,4,19
20210420,2.220244019974226,22.440907081942534,47.73787786268816,3.6398542209965576,1.7238010846817429,2021,4,20
20210421,8.374476487867975,26.276381833275646,44.057403385380276,8.061891321468615,0.7240815720307292,2021,4,21
20210422,4.548841255715317,24.05503021073094,62.594666731483954,3.1396499482989513,0.7874878582097854,2021,4,22
20210423,7.632947136017901,22.35911976602194,45.11560748313525,4.4706106114813515,0.06652508177773048,2021,4,23
20210424,6.57873078735065,25.155343439217162,44.637776578811135,5.019604545257253,0.20148960162735188,2021,4,24
20210425,5.313849107883259,22.371961922346284,46.84654416947369,3.0951969735681866,0.19608468758809183,2021,4,25
20210426,3.0482131304466886,22.852063251536986,66.08892389812993,3.054725090876963,1.1726662686558853,2021,4,26
20210427,6.7924523302851085,25.314855599086798,58.43567849850698,4.236356691026497,0.3148082115032654,2021,4,27
20210428,5.817997146180529,26.796421978502885,43.922468202980355,3.859530890183112,0.883547398611281,2021,4,28
20210429,5.605377619595064,24.7109289682744,49.085205989282905,4.680037910363824,0.495749971018602,2021,4,29
20210430,6.081703430579169,24.54335734504928,56.52287814953952,3.5941740952385253,0.47800110042178623,2021,4,30
20210501,7.009182447338362,25.770755659974483,44.80573922900419,5.056657644915681,0.035866772890679355,2021,5,1
20210502,5.653248418375132,24.735482538931475,48.88535233896661,3.9995569531044546,0.2340545910236555,2021,5,2
20210503,4.403026825959232,25.950442794742262,55.15619750173627,3.127470363228894,0.9962853739960165,2021,5,3
20210504,5.851134110478058,23.55373866946066,43.23998031944252,3.251407440233649,0.0784579338100498,2021,5,4
20210505,2.848802418596274,25.68578117093101,52.63973061317396,3.3288722917063414,1.5676575391794194,2021,5,5
20210506,5.209657494383784,22.385509142455565,34.96421740459826,3.052136734677343,0.9073500996374552,2021,5,6
20210507,4.746894689871168,24.528749720691422,51.74415733747471,3.2208569209878317,0.8072461357828032,2021,5,7
20210508,5.512510252869723,25.55284286620042,37.779922244817925,3.5997974628564045,0.690536786174467,2021,5,8
20210509,6.918786356025587,26.819053109949934,34.37391224939698,3.311124603662482,0.0769870273168386,2021,5,9
20210510,5.696293479965198,24.621966300543473,44.94632383762885,4.010106280648532,0.8269866266938802,2021,5,10
20210511,6.793888239014286,26.271500563896694,38.897047284646845,3.5017347767188944,0.34174988701493736,2021,5,11
20210512,8.324488014882444,27.442823685058034,42.29200857677448,3.8226202171839185,0.01794461156812673,2021,5,12
20210513,7.030737255738801,30.442911017628887,32.61034864275125,3.0360470403668653,0.07712886917303634,2021,5,13
20210514,6.340879704732173,27.20168040558979,22.730944634805212,4.912966762896929,0.9133349172775671,2021,5,14
20210515,5.165957514643612,27.59658713794765,58.41171432523038,3.0317500524097127,0.7497353020644723,2021,5,15
20210516,7.221508462237727,31.101784260078134,44.17941637042015,3.2275944865962294,0.034063183099165395,2021,5,16
20210517,5.358294806373212,26.818152809525326,46.384590756405686,4.332344568270859,1.0916008691271848,2021,5,17
20210518,6.465338266775635,24.369750893847332,36.75691077361137,3.038962427766948,0.035476298788278036,2021,5,18
20210519,7.0402543476911665,27.51347747907268,53.837113526374374,5.101322437873939,0.505808616407699,2021,5,19
20210520,7.838371334831687,27.889503381423832,27.041700067976187,5.046733005397817,0.33506937150607974,2021,5,20
20210521,7.830206687110954,28.24495441573705,33.62037767295534,3.59365619048922,0.014940161021141221,2021,5,21
20210522,3.93814113915835,26.66670252738126,41.481592463927285,3.7964791043127524,1.5686117002307716,2021,5,22
20210523,6.7344323756213225,27.45127571521706,27.881761402585624,3.0205731981385533,0.5510096885616276,2021,5,23
20210524,6.235732905199125,25.287909854725942,55.77594116210479,3.097101463018318,0.11952951972487115,2021,5,24
20210525,7.2897438895350515,27.60281312246371,38.26883975723825,3.5662205713453403,0.3525115504480534,2021,5,25
20210526,5.669556208797615,25.37422685076153,43.16809350069278,3.0183106916834177,0.33483050665542835,2021,5,26
20210527,7.70365650923411,26.947220957100573,39.69059112358797,3.6955423828851264,0.05083906442397914,2021,5,27
20210528,6.527271019109316,25.783337384873363,41.44726527575619,4.112026118421706,0.3107516384556692,2021,5,28
20210529,5.094271090642465,24.498335233217553,39.2100716464996,3.7719298897693525,1.2516699776001439,2021,5,29
20210530,5.659507142900194,26.754355705167633,65.19429934238441,3.6875628245770775,0.5002239707040398,2021,5,30
20210531,6.431135282242152,26.57163623586568,41.111913038830934,3.706985950350859,0.8578270997634995,2021,5,31
20210601,7.7623724569109624,28.52068428824971,33.4725143536857,4.027733055069206,0.11116122490096306,2021,6,1
20210602,6.972505056279829,27.847366134072324,34.87126020808174,3.7927484661765822,0.4966404499723115,2021,6,2
20210603,8.639741659034387,27.661686865190426,32.47276282744117,6.653032073982301,0.13101876514452993,2021,6,3
20210604,6.329297504587612,30.355501367375155,55.280764129120286,4.194492767924702,0.870812965553399,2021,6,4
20210605,7.461299805902979,27.353877816668913,47.911406913420166,3.08505086057167,0.5559421159820679,2021,6,5
20210606,7.663501955918285,30.7064232129471,35.35673919099758,3.058876755905634,0.19604808573888555,2021,6,6
20210607,8.007431214057698,29.659882811079367,22.196596752719184,3.3544433598023664,0.061719630909170806,2021,6,7
20210608,7.246208672392267,28.02939785528657,29.280681713122963,4.571036529171813,0.8335452148076526,2021,6,8
20210609,7.115156686450703,26.681857939283436,34.27790910826053,5.192693197002126,0.37217855522815574,2021,6,9
20210610,6.250558565914514,31.335218391413704,30.33600803862815,3.993719370582073,1.1256128598155,2021,6,10
20210611,7.6837453389350046,26.50235915964353,19.732546504730717,3.0139281609719304,0.1426974410456962,2021,6,11
20210612,7.272600008680728,27.75665323589623,28.26062124724418,3.000464812277194,0.012294578658905628,2021,6,12
20210613,7.167408742652844,29.04053668404901,44.98975263071193,3.5921792085419595,0.15813203945253082,2021,6,13
20210614,6.333231189382776,29.268447864115107,24.908443677604797,3.6681977406840147,0.4149354307611906,2021,6,14
20210615,6.901547067318543,29.47968989561314,30.80930718918384,3.138283334322557,0.10485865923513919,2021,6,15
20210616,7.069949553611323,28.518145595544066,39.265176810812626,5.618014036868393,0.984809093349221,2021,6,16
20210617,7.208966220451824,28.117646460759477,33.9021338410411,3.480037143034282,0.3469742940407935,2021,6,17
20210618,8.992008344368562,28.905866903883894,34.275759763367596,3.1421261801241376,0.16290537137469116,2021,6,18
20210619,8.50279162191325,28.980745825983753,45.46086731374137,4.053110382140572,0.026479786054203504,2021,6,19
20210620,9.165331965823382,30.90757041552246,42.008832289814045,4.969697093051141,0.03671100460197497,2021,6,20
20210621,7.482028815073049,29.93529310536837,35.36458734757728,3.3135503621871365,0.24676574092292214,2021,6,21
20210622,6.834588188535589,27.07217985577522,30.89555299327162,3.8887004929341944,0.4840281275036267,2021,6,22
20210623,7.4949710517789345,28.894245974738336,56.66755917300807,3.4194123144081527,0.1315721167254978,2021,6,23
20210624,7.617356854154105,30.9622004851822,32.39945888794411,3.946426287352856,0.17203437010306982,2021,6,24
20210625,7.012508253008178,25.119481763419216,63.65792539554245,3.8517295532891005,0.06707126851817807,2021,6,25
20210626,4.63712775125988,28.206355245489583,59.923454655504514,4.216291342143406,1.6255330462648554,2021,6,26
20210627,7.855809780818304,29.952281973781993,16.54416441323854,3.7552361388256257,0.10527786612530703,2021,6,27
20210628,7.9623136814079825,31.65694202398756,43.086909746936264,3.6495581873704794,0.11537265469724364,2021,6,28
20210629,8.196123321714513,30.170142096941365,33.027873592487104,5.233721895349536,0.14427654099699383,2021,6,29
20210630,5.957954384974155,29.35919668685195,39.66327486286852,4.248699959290714,0.9209142963194527,2021,6,30
20210701,7.179971264296085,27.652326360472237,47.19501379693804,5.448443775413468,0.5172609001062833,2021,7,1
20210702,7.596427681756143,28.443968655987913,32.99981167130565,3.619562443180391,0.4422423452149035,2021,7,2
20210703,7.764470171392699,29.895450528823574,45.007348166769724,3.714378526904998,0.13607692364676263,2021,7,3
20210704,6.2820745876320885,27.12098128493886,53.3112169700171,3.882313180267413,0.14820928127364252,2021,7,4
20210705,7.29742942775448,24.430320316179383,34.43689290543438,3.10525402850315,0.17027315176615684,2021,7,5
20210706,5.143811613607019,30.75830352675916,17.21457575628673,4.0985948835980235,1.4085142563565163,2021,7,6
